sample_id,akkermansia,alistipes,bacteroides,bifidobacterium,faecalibacterium,lactobacillus,prevotella,roseburia
10317.000028822,0.0,0.0,11.0,7.0,0.0,3.0,15.0,1.0
10317.000005234,0.0,0.0,11.0,11.0,0.0,16.0,13.0,1.0
10317.000005161,32.0,9.0,595.0,6.0,224.0,18.0,2194.0,41.0
10317.000007080,47.0,0.0,83.0,107.0,24.0,106.0,418.0,0.0
10317.000005549,0.0,0.0,27.0,12.0,0.0,43.0,34.0,0.0
10317.000005061,0.0,0.0,19.0,0.0,1.0,84.0,38.0,0.0
10317.000003535,0.0,0.0,8.0,3.0,2.0,13.0,6.0,0.0
10317.000036723,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
10317.000028703,24.0,1.0,2310.0,8601.0,23454.0,84.0,522.0,1101.0
10317.000015278,3.0,0.0,202.0,70.0,122.0,75.0,179.0,19.0
10317.000030512,0.0,0.0,246.0,0.0,134.0,0.0,913.0,7.0
10317.000015219,3.0,0.0,18.0,2.0,2.0,7.0,136.0,0.0
10317.000012915,0.0,0.0,8.0,0.0,4.0,2.0,39.0,0.0
10317.000005079,0.0,0.0,27.0,7.0,31.0,192.0,218.0,3.0
10317.000031928,430.0,2.0,10184.0,330.0,1640.0,123.0,239.0,485.0
10317.000041062,0.0,0.0,84.0,15.0,86.0,35.0,82.0,37.0
10317.000014495,96.0,12.0,3911.0,59.0,645.0,1.0,415.0,27.0
10317.000015292,1.0,0.0,52.0,16.0,17.0,4.0,380.0,2.0
10317.000003409,3.0,0.0,12.0,0.0,1.0,2.0,4.0,1.0
10317.000005652,1.0,0.0,29.0,3.0,10.0,6.0,1486.0,0.0
10317.000015303,0.0,0.0,17.0,0.0,3.0,396.0,25.0,0.0
10317.000005088,1.0,0.0,84.0,13.0,4.0,24.0,653.0,0.0
10317.000003126,0.0,0.0,7486.0,364.0,99.0,0.0,0.0,291.0
10317.000005224,1.0,0.0,394.0,58.0,5.0,12.0,169.0,4.0
10317.000014971,3.0,0.0,39.0,0.0,5.0,3.0,6049.0,4.0
10317.000005458,1.0,0.0,12.0,0.0,1.0,23.0,60.0,0.0
10317.000005361,5.0,0.0,38.0,1.0,92.0,183.0,1254.0,7.0
10317.000007108,10.0,54.0,8941.0,399.0,22005.0,8.0,110593.0,1350.0
10317.000007089,0.0,0.0,38.0,0.0,5.0,31.0,2726.0,0.0
10317.000029264,0.0,4.0,2403.0,4.0,64.0,11.0,1.0,99.0
10317.000022687,592.0,0.0,212.0,277.0,6.0,951.0,81.0,2.0
10317.000001897,0.0,1.0,863.0,0.0,4319.0,4.0,6.0,23.0
10317.000031831,892.0,2.0,2497.0,321.0,86.0,34.0,9.0,149.0
10317.000014510,0.0,0.0,92.0,22.0,32.0,12.0,93.0,4.0
10317.000004984,1.0,0.0,61.0,19.0,5.0,282.0,308.0,14.0
10317.000023928,285.0,12.0,10115.0,84.0,15447.0,40.0,7.0,108.0
10317.000023836,33.0,0.0,4958.0,15.0,3649.0,9.0,13.0,264.0
10317.000023451,349.0,0.0,273.0,563.0,422.0,555.0,2.0,102.0
10317.000043102,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
10317.000035384,0.0,0.0,949.0,450.0,654.0,89.0,2977.0,61.0
10317.000002027,0.0,14.0,13180.0,3087.0,7580.0,16.0,15.0,982.0
10317.000015011,0.0,0.0,15.0,0.0,1.0,97.0,43.0,1.0
10317.000005555,2.0,0.0,25.0,2.0,1.0,13.0,173.0,1.0
10317.000005570,1.0,0.0,12.0,24.0,0.0,4.0,289.0,0.0
10317.000022446,1.0,0.0,8.0,10.0,1.0,1.0,43.0,0.0
10317.000031448,283.0,46.0,575.0,502.0,149.0,1024.0,512.0,548.0
10317.000015382,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
10317.000005219,3.0,0.0,25.0,0.0,10.0,37.0,84.0,0.0
10317.000003105,2.0,0.0,53.0,75.0,48.0,33.0,32.0,3.0
10317.000026634,5.0,0.0,1693.0,626.0,997.0,884.0,369.0,1.0
10317.000026654,60.0,5.0,5847.0,35.0,4832.0,10.0,30.0,165.0
10317.000007131,0.0,0.0,372.0,0.0,140.0,2253.0,2465.0,0.0
10317.000027763,1.0,0.0,6.0,0.0,1.0,10.0,15.0,0.0
10317.000006995,0.0,0.0,17.0,0.0,10.0,93.0,640.0,1.0
10317.000005577,0.0,0.0,28.0,14.0,0.0,21.0,241.0,2.0
10317.000027703,2.0,0.0,34.0,1.0,0.0,42.0,134.0,1.0
10317.000031099,0.0,0.0,6.0,1.0,1.0,6.0,16.0,0.0
10317.000028823,0.0,0.0,3.0,0.0,1.0,237.0,59.0,2.0
10317.000015212,6.0,0.0,31.0,69.0,30.0,53.0,162.0,4.0
10317.000033792,0.0,0.0,30.0,599.0,3.0,328.0,70.0,0.0
10317.000026072,0.0,0.0,22.0,4.0,6.0,119.0,63.0,0.0
10317.000028314,0.0,0.0,11.0,1.0,1.0,18.0,74.0,3.0
10317.000022111,0.0,0.0,15.0,0.0,4.0,22.0,268.0,0.0
10317.000028832,0.0,0.0,42.0,70.0,0.0,291.0,177.0,1.0
10317.000027351,0.0,0.0,12.0,3.0,0.0,6842.0,402.0,0.0
10317.000023059,34.0,0.0,124.0,20.0,74.0,201.0,221.0,12.0
10317.000027366,1.0,0.0,9.0,6.0,0.0,7.0,25.0,0.0
10317.000029543,0.0,0.0,15.0,10.0,10.0,3331.0,931.0,0.0
10317.000027356,0.0,0.0,8.0,4.0,3.0,27.0,289.0,2.0
10317.000020453,0.0,0.0,10.0,4.0,2.0,38.0,82.0,1.0
10317.000027751,1.0,0.0,2.0,0.0,0.0,269.0,95.0,3.0
10317.000015363,0.0,0.0,4.0,5.0,0.0,15.0,85.0,1.0
10317.000015187,0.0,0.0,4.0,3.0,2.0,2.0,133.0,0.0
10317.000034638,0.0,0.0,22.0,36.0,25.0,22.0,246.0,0.0
10317.000031898,11.0,0.0,52.0,3.0,13.0,19.0,1121.0,1.0
10317.000015503,0.0,0.0,36.0,5.0,36.0,4.0,32.0,1.0
10317.000020770,0.0,0.0,32.0,5.0,3.0,15295.0,808.0,1.0
10317.000031910,1.0,0.0,24.0,1.0,2.0,2.0,22.0,0.0
10317.000003550,0.0,0.0,79.0,5.0,18.0,30.0,320.0,0.0
10317.000028928,0.0,0.0,17.0,1.0,1.0,260.0,800.0,0.0
10317.000004292,0.0,0.0,2.0,0.0,5.0,3.0,50.0,0.0
10317.000028902,0.0,0.0,5.0,1.0,0.0,98.0,177.0,0.0
10317.000022189,0.0,0.0,76.0,5.0,28.0,37.0,120.0,11.0
10317.000030587,0.0,0.0,40.0,7.0,6.0,653.0,516.0,1.0
10317.000015501,0.0,0.0,18.0,6.0,16.0,52.0,37.0,5.0
10317.000048331,0.0,0.0,6380.0,366.0,1827.0,5.0,39.0,50.0
10317.000015365,0.0,0.0,236.0,2.0,146.0,113.0,381.0,5.0
10317.000026508,0.0,0.0,8.0,7.0,2.0,14.0,333.0,0.0
10317.000022099,0.0,0.0,16.0,0.0,0.0,23.0,24.0,0.0
10317.000015508,0.0,0.0,116.0,0.0,50.0,25.0,1175.0,0.0
10317.000028916,0.0,0.0,4.0,0.0,3.0,1515.0,110.0,0.0
10317.000014679,0.0,0.0,8.0,2.0,0.0,37.0,31.0,1.0
10317.000023128,0.0,0.0,64.0,4.0,1.0,943.0,306.0,0.0
10317.000020708,0.0,0.0,18.0,48.0,5.0,616.0,87.0,0.0
10317.000030487,1.0,0.0,12.0,2.0,2.0,302.0,315.0,0.0
10317.000005788,0.0,0.0,1597.0,0.0,662.0,23.0,669.0,7.0
10317.000028942,2.0,0.0,2493.0,70.0,12.0,1423.0,525.0,7.0
10317.000015453,5.0,0.0,123.0,25.0,143.0,39.0,84.0,22.0
10317.000013184,1.0,0.0,44.0,0.0,6.0,17.0,1467.0,1.0
10317.000041646,0.0,0.0,1420.0,0.0,1614.0,5.0,8.0,118.0
10317.000015451,516.0,1.0,2045.0,211.0,2439.0,65.0,196.0,418.0
10317.000028943,0.0,0.0,691.0,11.0,4.0,385.0,964.0,6.0
10317.000058551,0.0,1.0,704.0,0.0,206.0,0.0,2.0,231.0
10317.000046355,0.0,0.0,3420.0,22.0,361.0,0.0,51.0,6.0
10317.000052463,0.0,0.0,1011.0,16.0,915.0,14.0,8.0,364.0
10317.000052515,0.0,0.0,129.0,311.0,103.0,280.0,1.0,1.0
10317.000031556,4.0,43.0,2997.0,45.0,711.0,77.0,4.0,26.0
10317.000051099,0.0,1.0,1817.0,2.0,3135.0,0.0,17.0,67.0
10317.000051989,580.0,45.0,3555.0,0.0,446.0,0.0,12.0,5.0
10317.000049981,28.0,0.0,896.0,192.0,1834.0,28.0,11.0,10.0
10317.000052450,0.0,0.0,303.0,0.0,93.0,0.0,50.0,3.0
10317.000050262,0.0,1.0,167.0,245.0,219.0,0.0,1.0,32.0
10317.000030366,24.0,8.0,1682.0,176.0,456.0,0.0,62.0,29.0
10317.000053424,0.0,0.0,370.0,90.0,1235.0,8.0,24.0,42.0
10317.000049933,312.0,0.0,789.0,229.0,2953.0,0.0,3220.0,62.0
10317.000051264,1.0,0.0,269.0,434.0,1455.0,4.0,444.0,77.0
10317.000059163,411.0,0.0,3088.0,3.0,2745.0,6.0,5554.0,42.0
10317.000043142,76.0,7.0,772.0,29.0,5.0,1381.0,3.0,695.0
10317.000049746,1.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0
10317.000035234,5.0,0.0,27.0,1.0,32.0,6.0,139.0,8.0
10317.000049751,2.0,0.0,6.0,2.0,2.0,4.0,49.0,1.0
10317.000049820,0.0,0.0,11.0,0.0,2.0,1.0,3161.0,0.0
10317.000033105,0.0,0.0,5.0,0.0,5.0,12.0,4.0,0.0
10317.000049752,0.0,0.0,1.0,63.0,0.0,20.0,9.0,0.0
10317.000052318,0.0,0.0,8.0,3.0,0.0,1.0,474.0,0.0
10317.000049005,0.0,0.0,5.0,1.0,2.0,162.0,132.0,1.0
10317.000049841,1.0,0.0,9.0,1.0,0.0,10.0,123.0,0.0
10317.000049008,0.0,0.0,4.0,1.0,1.0,7.0,72.0,0.0
10317.000049749,0.0,0.0,4.0,4.0,3.0,2.0,17.0,0.0
10317.000049768,1.0,0.0,4.0,7.0,5.0,2.0,32.0,0.0
10317.000049132,0.0,0.0,29.0,57.0,42.0,19.0,204.0,0.0
10317.000049905,0.0,0.0,5.0,0.0,1.0,163.0,263.0,1.0
10317.000049874,0.0,0.0,3.0,0.0,2.0,2.0,9.0,1.0
10317.000042770,0.0,0.0,10.0,0.0,3.0,12.0,27.0,0.0
10317.000049790,0.0,0.0,0.0,0.0,1.0,0.0,150.0,0.0
10317.000052299,0.0,0.0,6.0,4.0,1.0,67.0,175.0,0.0
10317.000049777,1.0,0.0,3.0,6.0,5.0,13.0,75.0,1.0
10317.000042925,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0
10317.000049806,0.0,0.0,43.0,29.0,29.0,18.0,1341.0,2.0
10317.000049121,0.0,0.0,152.0,10.0,134.0,4.0,52.0,22.0
10317.000051534,1.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0
10317.000049297,72.0,0.0,271.0,8.0,10.0,57.0,92.0,9.0
10317.000049766,5.0,0.0,52.0,65.0,33.0,35.0,356.0,2.0
10317.000049876,1.0,0.0,29.0,5.0,4.0,5.0,313.0,9.0
10317.000049831,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0
10317.000048360,0.0,0.0,4.0,60.0,14.0,78.0,52.0,19.0
10317.000048946,0.0,0.0,4.0,0.0,0.0,173.0,442.0,0.0
10317.000049759,0.0,0.0,25.0,6.0,8.0,10.0,87.0,0.0
10317.000049845,1.0,0.0,1.0,0.0,0.0,70.0,104.0,0.0
10317.000049906,4.0,0.0,6.0,0.0,1.0,39.0,71.0,2.0
10317.000049004,0.0,0.0,1.0,0.0,0.0,605.0,515.0,0.0
10317.000046210,0.0,0.0,1.0,0.0,1.0,123.0,74.0,0.0
10317.000049767,4.0,0.0,798.0,39.0,599.0,6.0,769.0,39.0
10317.000051536,0.0,0.0,24.0,370.0,29.0,919.0,147.0,20.0
10317.000049240,18.0,1.0,122.0,0.0,106.0,9.0,383.0,9.0
10317.000049130,1.0,0.0,2.0,1.0,0.0,16.0,359.0,0.0
10317.000052291,0.0,0.0,20.0,1.0,1.0,4.0,563.0,0.0
10317.000035236,1.0,0.0,41.0,9.0,126.0,5.0,571.0,28.0
10317.000033132,0.0,0.0,5.0,1.0,1.0,0.0,2243.0,0.0
10317.000052316,1.0,0.0,4.0,0.0,2.0,1.0,4615.0,0.0
10317.000042898,0.0,0.0,3.0,0.0,0.0,2.0,6384.0,0.0
10317.000048937,0.0,0.0,3.0,2.0,6.0,5.0,142.0,0.0
10317.000014889,1.0,0.0,2.0,4.0,0.0,301.0,10.0,1.0
10317.000028844,1.0,0.0,33.0,1.0,28.0,13.0,108.0,4.0
10317.000037537,1.0,0.0,8.0,1.0,2.0,11.0,6.0,0.0
10317.000049760,1.0,0.0,9.0,3.0,0.0,9.0,174.0,0.0
10317.000026492,0.0,0.0,57.0,1723.0,6.0,141.0,9.0,18.0
10317.000063071,6.0,0.0,2454.0,59.0,2215.0,3.0,17.0,142.0
10317.000007202,0.0,0.0,263.0,0.0,2.0,97.0,58.0,0.0
10317.000007215,0.0,0.0,83.0,0.0,1.0,306.0,91.0,0.0
10317.000007218,0.0,0.0,7.0,0.0,0.0,0.0,67.0,2.0
10317.000007219,0.0,0.0,10489.0,1.0,2182.0,385.0,360.0,1693.0
10317.000007223,0.0,0.0,15.0,2.0,2.0,33.0,24.0,1.0
10317.000007225,0.0,0.0,42.0,5.0,26.0,3.0,130.0,1.0
10317.000007228,0.0,0.0,5.0,0.0,0.0,32.0,357.0,1.0
10317.000007230,0.0,0.0,7.0,1.0,3.0,1.0,4.0,1.0
10317.000007233,0.0,0.0,22.0,1.0,4.0,0.0,1.0,1.0
10317.000007234,0.0,0.0,4.0,0.0,0.0,0.0,45.0,0.0
10317.000007240,0.0,0.0,72.0,1.0,23.0,0.0,65.0,0.0
10317.000007265,0.0,0.0,5.0,1.0,2.0,20.0,20.0,0.0
10317.000007276,0.0,0.0,24.0,21.0,18.0,14.0,51.0,0.0
10317.000007284,0.0,0.0,9.0,0.0,13.0,193.0,102.0,0.0
10317.000007285,3.0,0.0,7.0,8.0,7.0,3.0,9.0,2.0
10317.000007314,84.0,0.0,1303.0,34.0,435.0,204.0,672.0,11.0
10317.000007323,0.0,0.0,7.0,1.0,2.0,0.0,0.0,2.0
10317.000007328,0.0,0.0,3.0,1.0,13.0,0.0,11.0,0.0
10317.000007330,0.0,0.0,7.0,0.0,0.0,232.0,1.0,1.0
10317.000007331,0.0,0.0,51.0,0.0,9.0,19.0,55.0,0.0
10317.000007344,0.0,23.0,3569.0,166.0,1199.0,3.0,11.0,12.0
10317.000007347,0.0,0.0,1.0,0.0,2.0,1.0,20.0,1.0
10317.000007366,0.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0
10317.000007370,0.0,0.0,36.0,32.0,0.0,54.0,249.0,1.0
10317.000007384,0.0,0.0,1233.0,5674.0,1713.0,13.0,31.0,162.0
10317.000007387,0.0,0.0,9.0,0.0,1.0,44.0,361.0,0.0
10317.000007392,1.0,0.0,5.0,0.0,1.0,70.0,64.0,0.0
10317.000007395,0.0,0.0,222.0,15.0,11.0,6.0,88.0,0.0
10317.000007398,0.0,0.0,6.0,1.0,1.0,21.0,49.0,0.0
10317.000007401,0.0,0.0,6.0,1.0,2.0,20.0,5969.0,0.0
10317.000007404,0.0,0.0,406.0,34.0,209.0,33.0,252.0,27.0
10317.000007413,0.0,0.0,9.0,0.0,6.0,0.0,88.0,0.0
10317.000007425,0.0,0.0,237.0,0.0,1.0,55.0,64.0,0.0
10317.000007435,0.0,0.0,210.0,0.0,170.0,86.0,98.0,0.0
10317.000007437,0.0,0.0,296.0,33.0,81.0,69.0,402.0,2.0
10317.000007442,0.0,0.0,6.0,0.0,0.0,1.0,333.0,0.0
10317.000007446,1.0,0.0,189.0,121.0,70.0,49.0,998.0,3.0
10317.000007453,0.0,0.0,6.0,0.0,0.0,3.0,56.0,0.0
10317.000007454,0.0,0.0,8.0,1.0,3.0,21.0,202.0,0.0
10317.000007455,1.0,0.0,100.0,2.0,193.0,2.0,58.0,0.0
10317.000007457,0.0,0.0,3.0,0.0,1.0,1.0,187.0,0.0
10317.000007473,0.0,0.0,188.0,0.0,138.0,0.0,9.0,0.0
10317.000007481,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0
10317.000007500,0.0,0.0,301.0,0.0,68.0,7.0,658.0,0.0
10317.000007503,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0
10317.000007507,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
10317.000007512,0.0,0.0,2.0,0.0,0.0,142.0,60.0,0.0
10317.000007515,0.0,0.0,7.0,1.0,7.0,5.0,330.0,0.0
10317.000007524,0.0,0.0,113.0,0.0,242.0,0.0,0.0,0.0
10317.000007564,0.0,1.0,10370.0,155.0,3272.0,0.0,505.0,861.0
10317.000007570,6.0,0.0,266.0,5.0,145.0,1.0,23.0,17.0
10317.000007574,0.0,1.0,13294.0,21.0,5583.0,0.0,29.0,498.0
10317.000007600,1.0,0.0,9.0,0.0,1.0,2.0,3.0,1.0
10317.000007615,0.0,0.0,41.0,4.0,43.0,523.0,238.0,2.0
10317.000010338,0.0,0.0,328.0,85.0,248.0,142.0,63.0,0.0
10317.000010342,0.0,0.0,10.0,0.0,0.0,13.0,171.0,0.0
10317.000010354,0.0,0.0,3482.0,115.0,2998.0,1.0,27.0,5.0
10317.000010396,0.0,0.0,17.0,0.0,1.0,14.0,8.0,0.0
10317.000010402,1.0,0.0,1330.0,144.0,1794.0,2.0,0.0,96.0
10317.000010404,1.0,0.0,157.0,7.0,13.0,13.0,15.0,0.0
10317.000010409,2.0,0.0,2037.0,190.0,778.0,31.0,118.0,21.0
10317.000010414,1.0,0.0,3.0,1.0,3.0,55.0,52.0,1.0
10317.000010420,0.0,0.0,5.0,1.0,0.0,130.0,90.0,0.0
10317.000010439,0.0,0.0,6.0,15.0,3.0,3.0,167.0,1.0
10317.000010444,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0
10317.000012441,0.0,0.0,466.0,1.0,189.0,63.0,155.0,35.0
10317.000012444,0.0,7.0,539.0,31.0,244.0,49.0,368.0,0.0
10317.000012471,0.0,0.0,9.0,0.0,3.0,12.0,435.0,1.0
10317.000012516,0.0,0.0,439.0,35.0,254.0,4.0,24.0,0.0
10317.000012517,0.0,0.0,393.0,0.0,255.0,25.0,93.0,21.0
10317.000012525,0.0,0.0,8.0,25.0,10.0,1752.0,312.0,1.0
10317.000012541,0.0,0.0,106.0,1.0,89.0,159.0,35.0,0.0
10317.000012552,0.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0
10317.000012600,55.0,0.0,255.0,0.0,88.0,0.0,120.0,9.0
10317.000012607,1.0,0.0,5811.0,43.0,2226.0,0.0,0.0,220.0
10317.000012610,1.0,0.0,12.0,0.0,16.0,3.0,53.0,0.0
10317.000012627,1.0,0.0,8.0,0.0,2.0,104.0,23.0,0.0
10317.000012693,0.0,0.0,16.0,25.0,33.0,23.0,49.0,1.0
10317.000012696,0.0,0.0,97.0,4.0,46.0,2.0,17.0,5.0
10317.000012703,0.0,0.0,6.0,0.0,0.0,13.0,59.0,0.0
10317.000012706,0.0,0.0,35.0,0.0,0.0,0.0,106.0,0.0
10317.000012744,0.0,0.0,6.0,1.0,2.0,0.0,3.0,0.0
10317.000012804,112.0,33.0,2233.0,29.0,940.0,16.0,976.0,228.0
10317.000012816,0.0,0.0,4.0,0.0,0.0,0.0,35.0,0.0
10317.000012819,82.0,0.0,5.0,60.0,39.0,1856.0,43.0,0.0
10317.000012821,0.0,0.0,23.0,0.0,1.0,88.0,50.0,0.0
10317.000012824,0.0,0.0,95.0,15.0,39.0,2.0,24.0,5.0
10317.000012849,0.0,0.0,6.0,1.0,7.0,8.0,1.0,1.0
10317.000012858,0.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0
10317.000015777,0.0,0.0,31.0,2.0,0.0,7.0,132.0,0.0
10317.000007187,0.0,0.0,41.0,0.0,5.0,44.0,8.0,0.0
10317.000007189,0.0,0.0,571.0,0.0,30.0,58.0,328.0,4.0
10317.000007193,7.0,0.0,88.0,0.0,7.0,0.0,5202.0,1.0
10317.000007199,0.0,0.0,2.0,0.0,0.0,456.0,254.0,0.0
10317.000007315,0.0,0.0,16.0,0.0,3.0,1.0,45.0,0.0
10317.000007380,3.0,0.0,5.0,0.0,3.0,69.0,23.0,1.0
10317.000007470,0.0,0.0,23.0,0.0,14.0,2.0,41.0,1.0
10317.000007483,0.0,0.0,385.0,0.0,325.0,3.0,59.0,9.0
10317.000007493,0.0,0.0,156.0,0.0,177.0,1.0,0.0,0.0
10317.000007496,0.0,0.0,362.0,120.0,96.0,0.0,0.0,112.0
10317.000007498,1.0,0.0,101.0,0.0,84.0,0.0,1493.0,4.0
10317.000007522,0.0,0.0,22.0,8.0,2.0,3.0,100.0,0.0
10317.000007554,0.0,0.0,46.0,6.0,17.0,12.0,36.0,0.0
10317.000007558,1.0,0.0,22.0,1.0,22.0,33.0,10.0,3.0
10317.000007559,0.0,0.0,199.0,30.0,127.0,4.0,19.0,29.0
10317.000007577,0.0,0.0,5105.0,8.0,554.0,31.0,49.0,277.0
10317.000007578,0.0,0.0,34.0,28.0,0.0,89.0,52.0,1.0
10317.000007595,0.0,0.0,12.0,0.0,11.0,548.0,101.0,0.0
10317.000007608,0.0,0.0,2203.0,0.0,1623.0,15.0,43.0,14.0
10317.000007611,0.0,0.0,10.0,0.0,1.0,98.0,1709.0,0.0
10317.000010315,25.0,0.0,1183.0,0.0,628.0,84.0,263.0,27.0
10317.000010324,1.0,0.0,42.0,0.0,178.0,65.0,643.0,0.0
10317.000010330,0.0,0.0,110.0,0.0,124.0,5.0,444.0,5.0
10317.000010352,0.0,0.0,202.0,0.0,0.0,0.0,76.0,0.0
10317.000010419,0.0,0.0,230.0,0.0,264.0,710.0,131.0,52.0
10317.000010427,0.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0
10317.000010434,2.0,0.0,24.0,2.0,0.0,11.0,40.0,0.0
10317.000010435,0.0,0.0,4.0,0.0,63.0,88.0,92.0,1.0
10317.000010463,0.0,0.0,44.0,0.0,3.0,694.0,1.0,1.0
10317.000012423,2.0,0.0,112.0,1.0,1.0,0.0,2.0,1.0
10317.000012449,0.0,0.0,32.0,1.0,1.0,12.0,4.0,2.0
10317.000012456,0.0,0.0,217.0,0.0,49.0,1120.0,92.0,31.0
10317.000012462,0.0,0.0,19.0,0.0,2.0,19.0,29.0,1.0
10317.000012476,0.0,0.0,17.0,0.0,5.0,139.0,332.0,1.0
10317.000012496,1.0,0.0,536.0,0.0,186.0,5.0,230.0,0.0
10317.000012504,0.0,0.0,163.0,0.0,0.0,28.0,2.0,0.0
10317.000012521,0.0,0.0,116.0,0.0,47.0,40.0,169.0,1.0
10317.000012597,0.0,0.0,10.0,0.0,2.0,2.0,15.0,0.0
10317.000012603,0.0,0.0,145.0,0.0,0.0,1.0,0.0,1.0
10317.000012617,1.0,0.0,70.0,0.0,117.0,2.0,176.0,1.0
10317.000012620,0.0,0.0,249.0,0.0,65.0,1.0,216.0,2.0
10317.000012621,0.0,0.0,22.0,19.0,1.0,24.0,218.0,0.0
10317.000012625,0.0,0.0,147.0,0.0,73.0,195.0,140.0,3.0
10317.000012691,1.0,0.0,987.0,0.0,0.0,154.0,560.0,3.0
10317.000012695,0.0,0.0,10.0,0.0,1.0,2.0,12.0,0.0
10317.000012711,1.0,0.0,10.0,0.0,0.0,6.0,14.0,0.0
10317.000012713,0.0,0.0,1745.0,0.0,957.0,3243.0,220.0,229.0
10317.000012736,0.0,0.0,18743.0,27.0,973.0,2.0,7.0,25.0
10317.000012797,0.0,0.0,2.0,0.0,0.0,19.0,24.0,0.0
10317.000012807,0.0,1.0,148.0,37.0,1.0,165.0,4166.0,1.0
10317.000012809,129.0,0.0,4206.0,1.0,798.0,16.0,127.0,168.0
10317.000012811,0.0,0.0,15.0,0.0,3.0,89.0,3.0,0.0
10317.000012841,0.0,41.0,532.0,0.0,370.0,44.0,82.0,67.0
10317.000012843,0.0,0.0,90.0,0.0,101.0,82.0,46.0,0.0
10317.000012848,0.0,0.0,264.0,0.0,1.0,438.0,291.0,0.0
10317.000012853,0.0,0.0,355.0,0.0,139.0,533.0,151.0,269.0
10317.000015649,0.0,0.0,14.0,2.0,3.0,1.0,6.0,0.0
10317.000015650,0.0,0.0,168.0,0.0,139.0,91.0,249.0,1.0
10317.000015654,25.0,0.0,27.0,1.0,28.0,1.0,43.0,15.0
10317.000015657,6.0,0.0,48.0,3.0,34.0,8.0,115.0,4.0
10317.000015660,233.0,0.0,2651.0,80.0,152.0,1.0,327.0,49.0
10317.000015677,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0
10317.000015694,0.0,0.0,256.0,0.0,0.0,128.0,1.0,2.0
10317.000015695,0.0,0.0,14.0,0.0,2.0,4.0,27.0,1.0
10317.000015696,0.0,0.0,8.0,56.0,1.0,44.0,79.0,1.0
10317.000015699,65.0,0.0,185.0,0.0,8.0,37.0,158.0,0.0
10317.000015704,0.0,0.0,252.0,0.0,142.0,2.0,0.0,1.0
10317.000015709,0.0,0.0,8.0,1.0,49.0,1.0,342.0,1.0
10317.000015710,0.0,0.0,632.0,13.0,74.0,8.0,172.0,10.0
10317.000015739,163.0,0.0,359.0,0.0,65.0,60.0,33.0,3.0
10317.000015750,0.0,0.0,86.0,0.0,0.0,67.0,2.0,1.0
10317.000015768,1.0,0.0,7.0,0.0,4.0,55.0,289.0,1.0
10317.000015771,133.0,0.0,12649.0,314.0,2514.0,45.0,127.0,693.0
10317.000015772,0.0,0.0,7.0,14.0,0.0,112.0,489.0,0.0
10317.000015773,1.0,0.0,7.0,3.0,2.0,9.0,34.0,0.0
10317.000015778,0.0,0.0,16.0,16.0,10.0,9.0,92.0,1.0
10317.000065678,22.0,0.0,11698.0,168.0,2170.0,202.0,479.0,1319.0
10317.000043140,226.0,3.0,2428.0,1.0,1897.0,376.0,18.0,28.0
10317.000069186,3.0,0.0,132.0,30.0,78.0,3.0,34.0,5.0
10317.000047757,1.0,0.0,39.0,1.0,5.0,2.0,9.0,2.0
10317.000052284,3.0,4.0,111.0,226.0,870.0,283.0,19.0,183.0
10317.000059220,224.0,2.0,4455.0,13.0,305.0,1.0,242.0,1.0
10317.000069182,3.0,0.0,31.0,1.0,2.0,14.0,9.0,0.0
10317.000017775,0.0,0.0,5.0,0.0,0.0,2.0,11.0,0.0
10317.000028937,0.0,0.0,1.0,0.0,0.0,4.0,74.0,0.0
10317.000031935,4.0,0.0,188.0,30.0,33.0,397.0,146.0,4.0
10317.000036462,4.0,0.0,2.0,0.0,0.0,75.0,408.0,0.0
10317.000038444,0.0,0.0,6.0,0.0,2.0,5.0,7.0,0.0
10317.000049825,0.0,0.0,59.0,0.0,0.0,12.0,172.0,0.0
10317.000063154,0.0,0.0,19.0,0.0,20.0,126.0,89.0,0.0
10317.000063159,1.0,0.0,3.0,1.0,4.0,108.0,31.0,0.0
10317.000063171,0.0,0.0,6.0,36.0,7.0,85.0,100.0,2.0
10317.000063212,0.0,0.0,0.0,0.0,0.0,11.0,205.0,0.0
10317.000063219,0.0,0.0,2.0,0.0,2.0,101.0,1383.0,2.0
10317.000063274,0.0,0.0,2.0,1.0,0.0,9.0,126.0,0.0
10317.000063279,1.0,0.0,10.0,14.0,17.0,64.0,218.0,5.0
